,linkPoster,name,role,time,content,content_img,react_list,comment,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
836,No link,Người tham gia ẩn danh,Thành viên,23 tháng 9,"Mong cậu đọc được bài viết này. Mình và cậu cùng độ tuổi 21. Một độ tuổi nhiều ước mơ và hoài bão. Mình yêu cậu cũng là thật lòng, kể từ lúc ôm cậu vào lòng và thấy cậu khóc vì áp lực gia đình là mình biết rằng cậu đã chịu đựng nhiều nỗi đau và áp lực đến nhường nào. Mình thương cậu bằng cả con tim, thấy cậu khóc tim mình đau lắm, mình chỉ muốn cùng cậu vượt qua khoảng thời gian khó khăn đó. Nhưng mà chắc giờ tim cậu không còn mình nữa rồi, thực sự khi mối quan hệ của mình và cậu dừng lại mình buồn lắm. Đã nhiều tháng trôi qua mình vẫn chưa quên được cậu. Tại sao vậy? Nếu còn yêu mình, cậu có thể quay lại với mình được không. Mình muốn che chở, quan tâm cậu cả đời này, mặc dù là con gái nhưng thấy con trai khóc mình đau lòng lắm",No picture,"{'Thích': 0, 'Yêu thích': '1', 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': '3', 'Phẫn nộ': 0}",No comment,630.0,628.0,612.0,587.0,500.0
837,No link,Người tham gia ẩn danh,Thành viên,23 tháng 9,chúc mập mờ cũ đi date với người mới thì mắc ỉa.,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '2', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,631.0,629.0,613.0,588.0,501.0
838,No link,Người tham gia ẩn danh,Thành viên,22 tháng 9,"Cho em hỏi, làm sao để học đc tế bào học ạk",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,632.0,630.0,614.0,589.0,502.0
839,No link,Người tham gia ẩn danh,Thành viên,22 tháng 9,Trường mình có CLB điền kinh chạy bộ không ạ?,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,633.0,631.0,615.0,590.0,503.0
840,No link,Người tham gia ẩn danh,Thành viên,22 tháng 9,"Cho em hỏi trường mình muốn đạt tiếng anh đầu ra, B1 là cần và học những gì ạ tại em không hiểu gì nên mới hỏi ạ",No picture,"{'Thích': '3', 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}","[{'name': 'Nguyễn Hồng Cường', 'content': 'B1 vstep gồm 4 kĩ năng : reading đọc hiểu 4 bài , listening, writing 2 part, speaking 3-5 câu hỏi từ chủ đề cơ bản tới khó . Lệ phí thi 350k 1 lần e nha. Điểm trung bình 4.0 là đạt chuẩn B1'}, {'name': 'Nguyễn Lê Bách', 'content': 'B1 là trình độ tiếng Anh bậc 3 (tương đương bậc trung cấp). Ở trình độ tiếng Anh B1, người sử dụng có thể giao tiếp tương đối trôi chảy về các vấn đề quen thuộc liên quan đến bản thân, gia đình, nhà cửa, cuộc sống; có thể nghe hiểu các ý chính và thông tin chi tiết liên quan đến cuộc sống hàng ngày. Em có thể xem thêm ở ảnh dưới, a google giúp em đó'}]",634.0,632.0,616.0,591.0,504.0
841,No link,Người tham gia ẩn danh,Thành viên,22 tháng 9,Cho em hỏi các anh chị ngành VN học có file hoặc sách học năm đầu của ngành này không ạ.,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,635.0,633.0,617.0,592.0,505.0
842,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,"a 29t lương tháng 40tr cần tìm
1 bạn nữ hiền lành dễ thương biết nấu ăn",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,636.0,634.0,618.0,593.0,506.0
843,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,Cần tuyển 1bạn nữ nấu ăn cho mình.minh ở hoàng thị loan giá 2triẹu 1tháng bạn nào nhận việc ib,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,637.0,635.0,619.0,594.0,507.0
844,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,"Mình nhặt được ở A5 cầu thang lên tầng 5 ạ, ai làm rơi liên hệ mình nhận lại",{0: 'https://scontent.fdad3-4.fna.fbcdn.net/v/t39.30808-6/459791303_3875291612791302_1606514825275762721_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeEqZJcHRu6NRNt5VKADN9sVk_IzBwlERSST8jMHCURFJCsWAOCEv030WMB8Oblv8x-hYUSMzQNpzulBpOD3gPWL&_nc_ohc=vDbzieWM12UQ7kNvgEnt0n0&_nc_zt=23&_nc_ht=scontent.fdad3-4.fna&_nc_gid=Atvk92y2JzV0LU-znSfNLYb&oh=00_AYBV2EPMFgS2sOqvcIpvwFnLYe2SiBs71ueuQp3Xi4s9Xw&oe=673FAEA9'},"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,638.0,636.0,620.0,595.0,508.0
845,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,"TOPIC
Những tin nhắn làm quen mà con gái không bao giờ thèm trả lời:",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,639.0,637.0,621.0,596.0,509.0
846,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,Ăn chung mà không rửa bát cũng không nấu cơm nhắc khéo kiểu gì ạ,No picture,"{'Thích': '1', 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,640.0,638.0,622.0,597.0,510.0
847,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,ai chỉ em bí kíp có Bồ trong trường đi ạ :))),No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,641.0,639.0,623.0,598.0,511.0
848,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,Học phí ngàng quan hệ công chúng tầm bnhieu ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,642.0,640.0,624.0,599.0,512.0
849,No link,Người tham gia ẩn danh,Thành viên,21 tháng 9,Teuowngf mình có clb dance ko ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,643.0,641.0,625.0,600.0,513.0
850,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,Cho hỏi thêm về việc vay vốn sinh viên ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}","[{'name': 'Hà Tuấn', 'content': 'Bạn vào phòng ctsv xin giấy xác nhận đang là sinh viên r gửi về nhà thôi là vay đc nhưng vấn đề là ở xã bạn như nào thôi'}, {'name': 'Người tham gia ẩn danh', 'content': 'Tác giả Hà Tuấn không cần điều kiện gì chỉ cần lên xin giấy xác nhận học tại trường là được thôi ạ'}, {'name': 'Hà Tuấn', 'content': 'Người tham gia ẩn danh lên xin á chứ có phải trường cho vay đâu ạ về xã chỗ mình mà mình xin giấy xác nhận đang là sinh viên học tập tại trường thôi'}, {'name': 'Người tham gia ẩn danh', 'content': 'Tác giả Hà Tuấn chỉ cần lên xin giấy đang học tại trường rồi về nhà vay đúng không b . Bạn vay lần nào chưa'}, {'name': 'Hà Tuấn', 'content': 'Người tham gia ẩn danh về nhà địa phương có thủ tục bạn ơi nch không khó đâu tìm hiểu đi tui cũng định vay mà'}, {'name': 'Người tham gia ẩn danh', 'content': 'Tác giả Hà Tuấn cảm ơn bạn'}, {'name': 'Người tham gia ẩn danh', 'content': 'Tác giả Hà Tuấn này mình cần tới phòng hay tự làm ở nhà rồi lên lấy đơn c bạn'}, {'name': 'Hà Tuấn', 'content': 'Người tham gia ẩn danh bạn lên hỏi xem'}, {'name': 'Người tham gia ẩn danh', 'content': 'Tác giả Hà Tuấn lên thấy cô bảo làm theo bảng hướng dẫn thôi chắc tự đăng nhập rồi sau 24h lên lấy đúng không bạn'}, {'name': 'Hà Tuấn', 'content': 'Người tham gia ẩn danh chắc v chứ k rõ lắm bạn ạ'}]",644.0,642.0,626.0,601.0,514.0
851,https://www.facebook.com/groups/1976889476160045/user/61566405143484/?__cft__[0]=AZVruedOw8FW798SkdIfrmjQr2YN0w5yqMSXWDbaPMiaRU2qWtlJq-NSaAK_W4aJHpUrI3nqLJ_AQ2yDRm9JUWTv0IYHuiQz1gi6kFEtV66lKInQAGvtG6hE1mzx6i1bW3N4w3wr5Cydg2V4jgAhP3OCUpAXoCBrFzUIQWUwBXHxrPvWsPI2wwKtQsiPIAiSzqU&__tn__=-UC%2CP-R,Chi Trà,Thành viên,20 tháng 9,Cần lắm 1 bạn đón đi học,No picture,"{'Thích': '1', 'Yêu thích': '1', 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}","[{'name': 'Văn Minh Toàn', 'content': 'Quốc Hải đăng kí đi e :))'}]",645.0,643.0,627.0,602.0,515.0
852,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,Cần lắm 1 chị đón đi học,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '2', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,646.0,644.0,628.0,603.0,516.0
853,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,còn CLB nào còn tuyển thành viên không ạ,No picture,"{'Thích': 0, 'Yêu thích': '1', 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}","[{'name': 'Ice Truong', 'content': 'Có CLB Kỹ năng mềm Đà Nẵng SClub nha em đang tuyển luôn á'}, {'name': 'Hoàng Trang', 'content': 'Ice Truong tr ơi. Nằm vùng tới đây lun hả =)))'}, {'name': 'Ice Truong', 'content': 'Hoàng Trang có nằm vùng đâu chị ơi'}]",647.0,645.0,629.0,604.0,517.0
854,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,Ước có người đi học chung,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,648.0,646.0,630.0,605.0,518.0
855,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,"ai tự tin mình đẹp trai bước ra đây, làm bồ tui",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,649.0,647.0,631.0,606.0,519.0
856,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,"Tuyển ny cho thg bạn mình, bạn mình có đủ 4 tế (kinh tế -tử tế -tinh tế -thực tế), tìm nữ m65 xinh gái tinh quái, càng tệ càng mê ",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '2', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,650.0,648.0,632.0,607.0,520.0
857,No link,Người tham gia ẩn danh,Thành viên,20 tháng 9,"Sai lầm của tân sinh viên là ở trọ ghép với người lạ :)) hãi đến hết cuộc đời , vừa bẩn vừa hỗn làm
Mình là tsv 2k6 do k có xe nên mình tìm trọ ở gần trường Và mình ở trọ ghép với 3 chị gái sn 2k5 học ở gần đấy , ở ghép đương nhiên sẽ xảy ra nhiều sích mích k đáng có và mình biết điều đấy mình cực kì biết điều luôn ạ , hôm đầu tiên đến mình chủ động hỏi han các chị gái và mua đồ ăn chia mng ăn cùng , nhưng ngược lại thì các chị gái này thì không , các chị này thì k đi làm thêm cái này là quyền mỗi người mình k quan tâm , nhưng các c ở rất bẩn thực sự , bẩn đến kinh tởm , rác hẳn tuần mới đổ , 3-4h đêm mới chịu đi ngủ vì đêm các chị bận kiếm tiền từ các app live 
 tự nhiên dùng đồ ngkhac nhưng k hỏi ?? mình học đh mà lịch học rất nhiều và nặng về phòng mình chỉ muốn 1 chỗ ngủ yên tĩnh thôi nhưng không
Hợp đồng mình bị chủ bắt kí 6 tháng nên hiện k thể chuyển vì mình đã đóng cọc 
Thực sự quá mệt với mấy người k biết điều",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,651.0,649.0,633.0,608.0,521.0
858,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,Cho em hỏi khi nài có quyết định trúng tuyển VLVH đợt 1 năm 2024 ạ?,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,652.0,650.0,634.0,609.0,522.0
859,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,"Toppic:
KỂ LÝ DO
Khiến bạn nghỉ chơi với một đứa bạn đã từng rất thân",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,653.0,651.0,635.0,610.0,523.0
860,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,Trường mình có anh nào cao m8 không muốn làm quen mấy anh cao cao đtrai mà sao em gái m7 đi ngang thấy mấy anh lùn lùn không v,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,654.0,652.0,636.0,611.0,524.0
861,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,Mạnh dạn xin in4 mấy chị hot girl ở trường,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,655.0,653.0,637.0,612.0,525.0
862,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,"Thật sự cần bạn gái, ế mốc meo rồi mn ơi",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '5', 'Wow': 0, 'Buồn': '1', 'Phẫn nộ': 0}","[{'name': 'Huỳnh Thị Ngọc Ny', 'content': 'chỉ có con trai mới mang lại hphuc cho nhau =))'}]",656.0,654.0,638.0,613.0,526.0
863,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,"boy huongws nooij, timf girl huowngs ngoaij",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,657.0,655.0,639.0,614.0,527.0
864,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,Có bông hồng nào đi đà lạt với anh không anh chi trả hết,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '2', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}","[{'name': 'Đặng Thanh Phú', 'content': 'Đây a'}]",658.0,656.0,640.0,615.0,528.0
865,No link,Người tham gia ẩn danh,Thành viên,19 tháng 9,Mình Nam 29t lương tháng 40tr đạo thiên chúa cần tìm bạn nữ cùng đạo tính tình hiền lành bk nấu ăn phù hợp ib nha,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': '1', 'Phẫn nộ': 0}",No comment,659.0,657.0,641.0,616.0,529.0
866,https://www.facebook.com/groups/1976889476160045/user/100002221201667/?__cft__[0]=AZWV3dLWYkvhdFyPOoRbTHxDSyhLVAUTwc6Bdn_sy52ovasxyseGLeo2hZiZfRKRuwUcz3_mSTCqaLLmFeBIAgref6EzDD-LNKuYy_ps0yas4O-vDazLvBCO60sqpjvG_XrbYSbv9X948NFvfQjojQ_S7AulYe4J0_HDj0pruBC8vvXfGx07URKu-0lBap-vyqw&__tn__=-UC%2CP-R,Nguyễn Thị Thu Hằng,Thành viên,19 tháng 9,"Cần tuyển nữ phụ live hoàng văn thái( không cần kinh nghiệm)
Làm ca chiều : 13h-17h 
Lương : 16k/ giờ + thưởng ko giới hạn ( làm lâu lên lương đều)
Ai làm được inbox chị nha",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,660.0,658.0,642.0,617.0,530.0
867,https://www.facebook.com/groups/1976889476160045/user/100095202421179/?__cft__[0]=AZXa1kOJpopgrvzO-CF7HoewLnhyX4HhT2Qqq-qbSSYmMtuOVF1yuJjBFxm1MoO1t4TAFTbUSVozgwuzFImt6cY8_2IZCPdrZ6Cw1EmYYftY1d9GbIoYdms6BZgmSlNQ7SjXQXmRACVcOwrHpLBj5GZpT1Q37X3CuPJwc6ce_HkcR6na_05E9wpC3UqjNRafSRQ&__tn__=-UC%2CP-R,Lani Đỗ,Thành viên,18 tháng 9,"Tuyển gấp 2 giáo viên Tiếng Trung làm việc tại Tp Vinh, lương cao - đãi ngộ tốt
Liên hệ: 083.898.1650",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,661.0,659.0,643.0,618.0,531.0
868,No link,Người tham gia ẩn danh,Thành viên,18 tháng 9,Muốn làm quen các chị thì phải làm sao ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': '1', 'Phẫn nộ': 0}",No comment,662.0,660.0,644.0,619.0,532.0
869,No link,Người tham gia ẩn danh,Thành viên,18 tháng 9,Bạn cùng ktx dùng đồ cá nhân của mình nhiều lần mà không hỏi thì làm thế nào cho nó thoả đường đôi bên ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,663.0,661.0,645.0,620.0,533.0
870,No link,Người tham gia ẩn danh,Thành viên,18 tháng 9,TRƯỜNG có CLB Âm Nhạc không ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,664.0,662.0,646.0,621.0,534.0
871,No link,Người tham gia ẩn danh,Thành viên,18 tháng 9,sao đi học hổm nay chưa gặp anh nào đẹp trai vậy,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': '1', 'Wow': 0, 'Buồn': '1', 'Phẫn nộ': 0}",No comment,665.0,663.0,647.0,622.0,535.0
872,https://www.facebook.com/groups/1976889476160045/user/100021124385830/?__cft__[0]=AZWwx78-ku1IQGZpyjOdbgXk8sS7KZI6hbCra9qmheBv_CXHvbIx3pSvE2T6NSuJBMKZ5ICBfC1uQHH3rbduwj7cxgv-08v0UuU3NOZ88lKHYzzCK-Fri4sIknzth1Qd9lOcXr3xM-YuIueSEeZY796lSj79Jmgda03B4_IwVhumeYfc4qXNj4_DIqcbFdXw1rJ4Ap0AIu7mfXJ2gBu4hRty&__tn__=-UC%2CP-R,Vũ,Thành viên,18 tháng 9,"[ HIẾN MÁU NHÂN ĐẠO ĐỢT 3 NĂM 2024 
ĐOÀN THANH NIÊN,  HỘI SINH VIÊN TRƯỜNG ĐẠI HỌC BÁCH KHOA]
THƯ KÊU GỌI HIẾN MÁU NHÂN ĐẠO
Thân gửi toàn thể các thầy cô, các bạn sinh viên, các bạn thành viên, CTV Đội CTXH Trường Đại học Bách Khoa - ĐH Đà Nẵng và cộng đồng!
""Ngàn giọt máu trao - Triệu trái tim ấm"" 
Máu là nguồn sống vô giá, là món quà vô cùng quý báu mà mỗi chúng ta có thể trao tặng cho người khác. Trong cuộc sống, có không ít hoàn cảnh cần đến sự hỗ trợ của máu để giành lại sự sống. Mỗi giọt máu bạn trao đi không chỉ giúp cứu sống những người bệnh, mà còn lan tỏa tinh thần yêu thương và trách nhiệm với cộng đồng.
Nhận thức rõ tầm quan trọng của việc hiến máu nhân đạo, Hội sinh viên và Đoàn trường Đại học Bách khoa - Đại học Đà Nẵng” tổ chức “NGÀY HỘI HIẾN MÁU NHÂN ĐẠO"" với thông điệp: ""Ngàn giọt máu trao - Triệu trái tim ấm”. Đây là cơ hội để tất cả chúng ta thể hiện tinh thần tương thân tương ái, chung tay góp phần xây dựng một xã hội nhân ái, tràn đầy tình thương.
VỚI TINH THẦN LÀ MỘT CÔNG DÂN VĂN HOÁ VỚI MỘT TẤM LÒNG NHÂN VĂN, CHÚNG TA HÃY LAN TOẢ TINH THẦN NÀY ĐẾN VỚI NHIỀU NGƯỜI THAM GIA VÀO NGÀY HỘI HIẾN MÁU NHÉ! 
Thời gian: 7h00, ngày 22/09/2024.
Địa điểm: Tầng 1 khu B, Trường Đại học Bách khoa - Đại học Đà Nẵng.
""Hiến máu nhân đạo - Cho đi là còn mãi""
#CTXH
#FYFM
#HIENMAUNHANDAO","{0: 'https://scontent.fdad3-5.fna.fbcdn.net/v/t39.30808-6/460476240_1454207631960036_2981142405584139829_n.jpg?stp=dst-jpg_p552x414&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeE79HSUdpuXvDAs8VIc0tbBvVZb5lzTnWW9VlvmXNOdZXzbGPJboyP_y7a3maiTee0dOzvbpy4dQnHQOQj9sc6C&_nc_ohc=KWTwn-hoAtkQ7kNvgHK6C1h&_nc_zt=23&_nc_ht=scontent.fdad3-5.fna&_nc_gid=AU6hlVgr4ynAhILRBMVy1IF&oh=00_AYD1jaYm3NVO9JM-QWfZuNYi8a9gIlLzUXgyJ3X09u0SMg&oe=673FB6CA', 1: 'https://scontent.fdad3-1.fna.fbcdn.net/v/t39.30808-6/460164351_1454207638626702_483424291314901616_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGGGP6D3Ism1lqhqdzEkJ2HhW9PhgNY0pSFb0-GA1jSlGtRW8SEBqPsagzI96AXb-QOs8aP3IMJ7ZUTA0Y4VESG&_nc_ohc=OnbfmoGqA18Q7kNvgG2Drz9&_nc_zt=23&_nc_ht=scontent.fdad3-1.fna&_nc_gid=AU6hlVgr4ynAhILRBMVy1IF&oh=00_AYAa4OF886szyLAYUh6J3WBflRBBrhqnfVZLZSfrz-DS0Q&oe=673F9D7B'}","{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,666.0,664.0,648.0,623.0,536.0
873,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,"sư phạm trung quốc , tieng anh đà nẵng có xét tuyển dgnl apt k ạ . và cho em hỏi nếu có thì điểm chuẩn dgnl 2 phần đó năm 2024 là bnh ạ",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,667.0,665.0,649.0,624.0,537.0
874,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,Dạ ai có passss cho e với ạ. E cảm ơn ạ,{0: 'https://scontent.fdad3-4.fna.fbcdn.net/v/t39.30808-6/460013154_1536479643922580_8402682514572083726_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeEsgX6gPr3zg_PKN8oRti71MaUz3uZYQXcxpTPe5lhBd8NMoIOtbcECyLpbkcZj2iA8iJAsSK1GzZUsH9q1bG4e&_nc_ohc=dTHKgQLSE3wQ7kNvgGT5e3Y&_nc_zt=23&_nc_ht=scontent.fdad3-4.fna&_nc_gid=A2SCRqedn7L7yz-y7R7wK51&oh=00_AYD6I6sZUjT1WWsVWCWR-Euz2fg4JgTgB8vTI9jAUWP80Q&oe=673FA8DA'},"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,668.0,666.0,650.0,625.0,538.0
875,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,"A/c khóa trước có ai có tài liệu,giáo trình môn 
+ Cộng đồng các dân tộc VN
+LSVN cổ-trung đại
+Cơ sở khảo cổ học
+ Nhập môn sử học
Pass lại cho em xin với ạ.Em cảm ơn",No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,669.0,667.0,651.0,626.0,539.0
876,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,Dạ mn cho em hỏi thủ tục để làm vay vốn sinh viên là quy trình nó như nào ạ và xin giấy và nộp giấy ở đâu ạ em cảm ơn ạ,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,670.0,668.0,652.0,627.0,540.0
877,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,Trường mình có tổ chức đi du lịch hàng năm ko mn,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,671.0,669.0,653.0,628.0,541.0
878,No link,Người tham gia ẩn danh,Thành viên,17 tháng 9,Tsv đi học thấy mấy ac khoá trên dễ gần hơn mấy bạn cùng tuổi,No picture,"{'Thích': 0, 'Yêu thích': 0, 'Thương thương': 0, 'Haha': 0, 'Wow': 0, 'Buồn': 0, 'Phẫn nộ': 0}",No comment,672.0,670.0,654.0,629.0,542.0
