content,label,start
Thích hợp mặc trong đkiện nắng mưa thất thường như mùa này,POS,5
Nhờ con gấu bông này của Shop mà em đã tỏ tình thành công với Crush rồi ạ :)),POS,5
Hơn 1 tuần mình ms nhận đc hàng,NEG,2
"Vải đẹp giao đúng màu, rất thích nha shop Chất lượng sản phẩm tuyệt vời",POS,4
"Giao hàng nhanh, sản phẩm giống mô tả",POS,5
"Hàng méo mó, đóng gói kém",NEG,1
"Áo chất mát, dáng hơi dài",POS,4
Sp nay ko gjọng hjh nhjn hjh thay khac so voi sp ngắn hon anh,NEG,2
Nhiều chỉ thừa,NEU,3
Nhưng váy màu trắng thì vải hơi mỏng,NEU,3
"Quần chất ok, giá hợp lý",POS,5
Dáng áo đẹp,POS,5
Minhg mua hàng shop này nhiều lần,NEU,3
Nói chung đc này mất kia k hoàn hảo hết được,NEU,3
Đường chỉ may k chắc chắn,NEG,1
"giao hàng rất nhanh, sản phẩm đẹp, chủ shop rất cute",POS,5
có mẩu áo nhìn k giống mẫu đang mình đặt . nhìn chung củng được,NEU,3
Chỉ có điều màu ga giường và mặt dưới của chăn màu không như hình,NEU,3
mày giống hình nhưng tay hơi xấu. cổ mặc bị quá sát đằng trước còn rộng sau gáy nhiều. dù cố chỉnh cái váy về đằng trước thì chỉ cử động vài cái là lại về như cũ. đằng sau dáng váy xấu,NEG,1
"Thời gian giao hàng chậm, giao sai hàng",NEG,1
Vì ngại đổi trả hàng nên mình phải đánh giá 3 sao,NEU,3
Makeup thời gian ngắn thì ok,NEG,2
Mặc dù tiếng tàu không nhưng sử dụng cũng đơn giản,POS,4
Sẽ đặt thêm màu khác trong đơn hàng tới,NEU,3
"Shop bán sim lừa đảo ,in giấy đăng ki làm theo cú pháp DK gói vd89p ,mất 89k cuối cùng đăng kí cho số dt khác là sao ,làm ăn gì kì cục vậy",NEG,1
Nói với shop che giúp em mà shop chẳng che :(,NEU,3
lần đầu mua quần áo trên shoppe mà ok kinh luôn 5 sao,POS,5
Shop phục vụ rất kém,NEG,1
"Thay ghom k giong nhu toi nghi,mau bong va ban ao bu",NEG,2
"Chất lượng sản phẩm rất kém, áo quá mỏng, k đáng tiền,mình đã ib cho shop yêu cầu huỷ đơn hàng,shop đồng ý nhưng vẫn gửi đơn hàng đi, người nhà mìh nhận áo, về bóc gói đồ ra shock k dám thử luôn",NEG,1
Áo đẹp lắm,POS,5
Mk có mua 2 Áo sz m ở shop,NEU,3
"Sáng nay nhận 2 đơn, 1 đơn mĩ phẩm mua 5 gửi 3",NEU,3
Rất ưng ý vs sp của shop chất liệu đẹp giống hình giao hàng nhanh,POS,5
Đẹp,POS,4
Giao ko đung hàng,NEG,1
Mọi người nên mua áo này này,POS,5
"Vải ok nhưng hơi nhỏ, ko hài lòng việc đã nhắn shop ko ghi rõ thông tin ngoài bao bì nhưng vẫn ko thực hiện, thiếu lưu ý việc tê nhị",NEU,3
Chất lượng phục vụ kém,NEG,1
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng nhanh.Vải mềm,mặc mát",POS,5
Áo k vắt sổ chỉ áo bung lưa thưa như mạng nhện,NEG,1
Sẽ ủng Hộ shop tiếp zà luôn đồg hành cùng shop,POS,5
"Đặt hàng 2 miếng, giao chỉ 1 miếng",NEG,1
Áo thì được nhưng shop làm ăn cẩu thả k đọc tin nhắn khách bảo đặt 2 áo khác màu đem ssi giao cùng màu thì cũng quỳ,NEG,2
"mình rất hài lòng, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn",POS,5
Hàng ổn,NEU,3
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Bộ hồng với vàng màu đẹp lắm,POS,4
Shop ghi kích thước 25x22 nhưng thực tế chỉ 20x15,NEG,2
"bán hàng gì kì v trời... đồ mấy chục mà như trăm mấy :)).vải đẹp, dày dặn, tư vấn đúng sz . lần sau sẽ mua tiếp",POS,5
Với áo hơi rộng,NEG,2
Áo không giống với ảnh,NEG,1
Đã nhận được mã thẻ,NEU,3
Vải không dày và đứng form như hình,NEU,3
Chất lượng sản phẩm tuyệt vời mà hơi mỏng,POS,4
Để mình hỏi đi hỏi lại nhiều lần,NEG,1
Nhưng cũng khá oki,NEG,2
Nhắn tin shop ko trả lời,NEG,1
5 sao vì chất lượng hàng tốt,POS,5
"Đóng gói sản phẩm chắc chắn, nhưng mà đóng nhầm 1sp cho mình",NEU,3
Shop tư vấn rất nhiệt tình,POS,4
Vãi shop,NEG,1
Chất lượng sản phẩm tuyệt vời,POS,5
Chất lượng sản phẩm tuyệt vời Rất đáng tiền!,POS,5
Nhưng vì giá khá rẻ nên chịu vậy,NEG,2
"Bỉm chuẩn, dùng rất thích",POS,5
Sp đẹp nhưng quá nhỏ so với size không mặc được,NEU,3
Chất lượng tốt so với giá tiền nhưng cánh tay 2 áo hơi dài so,NEU,3
"Dép rất đẹp y hình, điểm trừ bé tẹo là hơi bẩn xí ở phần nơ nhưng không sao mình vẫn ưng ý lắm",POS,4
mua 3 cái nhưng bị lổi 1 cái (bị rách).bên ngoài là Made Thái bên trong thì China,NEG,2
Chất lượng sản phẩm tạm được K đáng tiền lắm,NEU,3
K vua y ao k dug size,NEU,3
Nhưng mua mặc đỡ trong tháng ở cữ nên cũng ok,POS,4
Đóng gói sản phẩm rất đẹp và chắc chắn,NEU,3
Vải xấu.mỏng và rất cứng,NEG,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền👍🏼👍🏼👍🏼👍🏼,POS,5
Áo đẹp lắm nha,POS,5
đẹp shop chăn sóc khách hàng tốt,POS,5
Chỉ có điều hơi đặc nên khi đổ sản phẩm ra dùng hơi rối xí..,NEG,2
Chất lượng sản phẩm tuyệt vời săn đc 2 balo deal 9k mà đẹp quá trời cảm ơn shop ❤,POS,5
Buôn bán không uy tín,NEG,1
Chất lu Chất lượng sản phẩm tạm được,NEU,3
Thái độ phục vụ ok,POS,5
"Mua 6 áo, mới giặt áo mầu đen, thấy vải hơi co so với mấy cái chưa giặt",NEU,3
"Hàng cực xinh, cực đẹp, giống hình",POS,5
Sẽ tiếp tục ủng hộ shop,POS,5
Chất lượng hợp với giá tiền có cái bị rách Shop phục vụ rất kém Giao sai màu cho khách nt ns vs shop thì shop k đk câu xl trả lời mỗi câu ok,NEG,2
Sản phẩm tốt đóng gói cẩn thận hàng đẹp chất lượng oke,POS,5
"Box nhàu, rách nhìn hơi ghê tí nhưng ko sao..",NEU,3
-Quần ngắn quá :(,NEG,2
Giao hàng lâu!,NEU,3
"Giày xinh xỉu y như hình luôn, anh chủ shop nói chuyện thân thiện, tư vấn nhiệt tình",POS,4
Hủy đơn thì nhắn tin hỏi số đt để nạp tiền rồi tiếp tục im lặng,NEU,3
Shop phục vụ rất tốt; Thời gian giao hàng rất nhanh,POS,5
Đầu quay quay,NEU,3
Đóng gói đẹp giao hàng nhanh mẫu yk hình,NEU,3
SL đây thì đúng nhưng thiếu 2 vỏ hộp,NEU,3
Vải mỏng,NEU,3
"Giày mình thấy đẹp nhưng thường mình đi 38 rộng mà lấy đôi nayd đi hơi kịch chân, khó chịu",NEU,3
"Khi hỏi shop thì shop bơ, ko trả lời, không có trách nhiệm với công việc",NEU,3
2 áo phông còn đc.áo len vừa đắt vừa mỏng.vừa cầm vào đã sổ hết chỉ ở nách áo ra rồi,NEU,3
",sau khi chủ shop tư vấn cho khách chọn L.Chốt khách hàng nhận được siz XL😂 Vậy tư vấn để làm gì nhỉ???",NEG,1
Không mặc đc,NEG,2
"Chất lượng sản phẩm rất kém , ko có độ co giãn",NEG,1
Ta nói hàng đẹp dã man ưng hết í,NEU,3
Vải mỏng tanh đã thế áo còn ko có cúc,NEU,3
Chảo hơi mỏng,NEU,3
Sp ik hình đẹp,POS,4
Vừa mới mặc thử đã bị rách lòi mút trong,NEU,3
Áo hàn thì vải đẹp,POS,5
"Shop giao hàng ko đúng mẫu, chọn màu ghi giao màu hồng, không uy tín",NEG,1
Shop phục vụ rất kém hết hàng nhưng không báo lại đến khi hỏi thì bảo là hoàn lại tiền nhưng chỉ nói cho có tiền không thấy đâu 4 chục bạc mất cả uy tín áo thì rộng thênh thang cái nào cũng thế ctrai mặc thì vừa hơn mk mặc,NEG,1
Quần áo xước vải nhiều chỗ,NEG,2
"Không giống với hình cho lắm , giày đẹp",NEU,3
Mk k thích co dãn nhg lên dáng cx ok,NEU,3
Chốt đặt đơn xong gửi 2 cái đen liền,NEG,1
"Sản phẩm tạm được, túi bị méo",NEG,2
Nói chung giày tệ quá so với quảng cáo,NEG,1
Gói hàng chắc chắn và giao nhanh,POS,4
Giao Sai màu,NEG,2
Thời gian giao hàng rất nhanh,POS,4
"Dù mình là người rất khó tính tuy nhiên shop phục vụ rất tốt, rất chu đáo và uy tín cao",POS,5
"Áo mỏng qa, mạc k ổn tí bài",NEU,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,POS,5
Màu ko giống,NEG,2
Giao sai size,NEG,1
"Chất lượng sản phẩm rất kém, vãi xấu nhão, của rẻ là của ôi",NEG,1
"Giao nhầm mẫu áo, áo giao nhầm chất tạm được, lần sau shop kiểm tra kỹ trước khi giao đỡ mất công đổi trả",NEU,3
1 chữ thôi 😆 ĐẸP <3,POS,5
Nhưng liên hệ người bán thì dùng dằng mất thời gian không chịu giải quyết,NEG,1
Tháo hơi lâu,NEG,2
Được 1 hôm đỡ kiến,NEG,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hàng chuẩn đúng như ảnh quảng cáo,POS,5
Freesize nhưng hơi nhỏ,NEU,3
Chất lượng trung bình,NEU,3
"Sp mới date dài,",NEU,3
Xuất xứ hơi sai,NEU,3
"Shop phục vụ rất tốt, giao hàng nhanh",POS,4
"Sản phẩm không như mong đợi, cũng ko giống như shop quảng cáo",NEG,1
Có hiểu free size là gì k vậy shop,NEG,1
Chất lượng sản phẩm rất kém Bé tý ko giống như trong anh Rất không đáng tiền,NEG,1
Chân váy dài qua gối khoảng 15cm (mình cao 1m58) vải hơi mỏng ạ,NEG,2
Đẹp lắm ạ,POS,5
Được so với giá,NEU,3
Giống hình nhung đuong chi may ko chắc chắn,NEU,3
Giao k dung ma,POS,5
Hơi nóng khi mặc,NEG,2
Chất lượng sản phẩm rất kém..đừng ai mua bán gì với cái shop này.,NEG,1
Sản phẩm ko giống hình cho lắm.. mình bé nên mặc hơi rộng.,NEG,2
Vải khá mỏng,NEU,3
Chất mỏng,NEU,3
Vải qá mỏng.mặc mà díh vào ng luôn á,NEG,2
Tiền nào của náy,NEU,3
Hàng fake mùi rất kinh,NEG,1
"Thấy có vẻ tốt, hương thơm",POS,4
Không hài lòng với áo khoác này,NEG,1
Shop phục vụ rất tốt,POS,5
Từ Bình Tân giao hàng qua Bình Chánh mà tính phí ntn nè mọi người,NEU,3
Chất lượng tạm được nhưng giao không đúng mẫu đã đặt nên cho 3 sao,NEU,3
Vừa dùng lần đầu mà đã banh chành như gì,NEG,2
Y hình.,POS,4
Tiền mất mà xài k ra gì màng hình mờ mau k rõ cài đặc k vào,NEG,1
Chất vải chắc là nhanh bị dãn,NEU,3
"Vai dep, nhung ma ko co màu minh chon",NEU,3
Áo mỏng hơn so với mình nghĩ nhưng vẫn ok,NEU,3
shop đưa nhần sz 42 cho em,NEU,3
Chỉ có một lớp vải kaki mỏng với 1 lớp vải dù bên trong,NEG,2
Ủng hộ shop dài dài nè,NEU,3
Sp phù hợp với giá tiền,POS,4
Áo rất oke,POS,5
"Chất lượng sản phẩm tuyệt vời, mình lười chụp hình quá, nhưng rất cả những mẫu mình đặt về rất ưng nhé",POS,5
Chất lượng OK mỗi tội giao hàng kg đúng size mình đặt,NEU,3
Chất lượng sản phẩm tạm được,POS,4
Mặc được,NEU,3
"sản phẩm đẹp, chất lượng ok",POS,4
Chất giày thì đk nhưng mà lỗi như thế thì ko đk,NEG,2
quảng cáo quần có thun chỉnh bụng mà k có. sản phẩm cũng được,NEU,3
"Quần đẹp, đường may chắc chắn, vải mịn, quần đc đóng gói trong hộp nhìn rất sang",POS,4
"Khô ngon, vừa vị",POS,5
"Dịu nhẹ cho da, da mình nhạy cảm và có mụn",POS,4
Nhận hàng được mấy ngày rồi mà nay mới rảnh đánh giá cho shop,NEU,3
"Chất vải không được đẹp lắm, nóng",NEG,2
"Quần đẹp, ghi chú là đánh mã số sản phẩm thôi cho tế nhị mà vẫn ghi rõ tên sản phẩm",POS,5
Bán hàng 1kiu ship hang 1kiu vậy à,NEG,1
Ko biết là giao lộn hay do mình nhỉ,NEU,3
"Áo vải mát, y hình rất xinh",POS,5
Hàng đep xuất sắc,POS,5
Dễ bị xù,NEU,3
Nghe hợp lý ghê nhỉ,NEG,1
Hàng rất đẹp mắt,POS,5
Giá ok lắm nha shop,POS,5
Giấy đểu,NEG,1
Giá cả chấp nhận được,NEU,3
Rất ok,POS,5
Vải hơi mỏng nhưng mát.giặt lần đầu thì váy bị co Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,POS,5
Chất lượng đk. ....Mà áo bị dính dơ ở trước 1 hết đóm..,NEU,3
"Chất mền mịn, shop tư vấn size chuẩn, mặc lên rất tôn dáng, sẽ ủng hộ shop tiếp nhé",POS,5
K co giãn,NEG,2
Rất đáng tiền,POS,5
Vải ko êm lắm nhưng nhìn chung sp ổn,NEU,3
Quần bên trong bị rách to,NEG,1
K mặc được to mà cũng k đẹp như ảnh,NEG,2
Tư vấn tốt,POS,4
Buồn quá,NEG,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,POS,5
Nhưng không sao hết nhé,POS,4
Chất lượng sản phẩm tuyệt vời hơn nữa shop phục vụ rất tốt còn tặng kèm quà <3 ưng vô cùng,POS,5
Đang tiếc vì chỉ đặt có 1 em đây,NEG,1
Chất lượng sản phẩm tuyệt vời,POS,5
Chất liệu xấu,NEG,2
Sản phẩm rất kém k giống với mô tả,NEG,1
Bị chảy nhão rất nhanh,NEG,2
Xứng đáng giá tiền,POS,4
chất vải ok..shop giao hàng rất nhanh.ths shop,NEU,3
Túi thơm gì thế này,NEG,2
"Sp rat dep, da mem , rat thich",POS,5
Chất vải đẹp .mát .hợp túi tiền,POS,5
Tay sờ chất rất thích,POS,5
Quần bị vích ra hai bên mông chứ kg đc ôm mông cho lắm,NEU,3
"Với giá cả thì sp ok.Mẫu mã đẹp,mặc rất thích",POS,4
Sợ đồ cho bé,NEU,3
Mình phải nhồi thêm vào cho hồi dáng túi,NEG,2
Áo lưới chất hơi xấu,NEG,1
Đẹp lắm vừa ý ghê,POS,5
"thời gian giao hàng quá lâu,tạm được",NEU,3
"Mn ngực bé không nên chọn lọai này, mặc không đẹp đâu",POS,5
Xài tạm,NEU,3
Áo nhìn vậy mà mình mặc rộng quá lần sau mua sẽ mua sai nhỏ hơn Thời gian giao hàng rất nhanh,NEU,3
Thời gian giao hàng rất nhanh,POS,5
"ao may rat dep, vai mac rat miem mai, cam thay rat thich ao. chat luong lam .cam on shop",POS,5
Rất ưng ý vs sản phẩm cho shop 5sao,POS,5
Ống tay k giống kiểu như trong hình,NEG,2
Đặt màu vàng thì ra màu gì v shop??,NEG,1
Bên trong kh tô màu xanh gì hết,NEG,2
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.nkg áo bị mùi hôi như mùi hôi chuột ý,NEU,3
Shop bán hàng chất lượng!!,POS,5
"Chất lượng sản phẩm rất kém, đứng kế bên, nhảy đầm cạnh mắt thần luôn, mở công tắc cho chạy luôn mà chuông không kêu réo gì",NEG,1
"Tạm được, thay dây rút bằng khóa thì thích hơn",NEG,2
Hàng gói rất đẹp cẩn thận,POS,5
Áo hơi nhỏ với mk,NEG,2
"Giống y hình, thích thật",POS,5
Hàng đẹp y hình nhưng mua 2 set thì 1 set thiếu mất 1 cái 😌😌😌😌shop chú ý hơn nha,NEG,2
Tks shop nhé,POS,5
Chủ shop tư vấn nhiệt tình,NEU,3
"Mùi ngửi hơi gắt, không như nhũng loại mìnn từng mua",NEG,2
"Chất vải mỏng, màu k như hình",NEG,2
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,POS,5
Đế giầy không được mềm cho lắm,NEG,2
Treo đầu Dê bán thịt chó!!!,NEG,1
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,POS,5
Shop phục vụ rất tốt. 😉😉😉,POS,5
Hơi nhỏ so với mình nghĩ,NEU,3
Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời,POS,4
Nói chung chất lượng phù hợp giá tiền,NEU,3
Quan dep ao dep ma buon wa quan mat k vua,POS,4
"Sản phẩm ok đẹp đeo nhẹ chân, lần sau mua shop giảm giá mạnh nhé em luôn lấy về bán",POS,5
Gia công ổn hàng đẹp,NEU,3
"Chất lượng sản phấm tốt , giao sai màu !",NEU,3
Bảng này bán đắt hơn ở shop khác,NEG,2
Ok trong tầm giá,POS,5
Giao lộn màu:(((,NEG,1
Cổ hơi rộng nữa,NEU,3
Ảo đẹp mê lun,POS,5
Ai phân vân giữa 2 size thì nên chọn size nhỏ,NEU,3
Đóng gói sản phẩm đẹp chắc chắn.nhưng sao k có nắp đậy nhỉ để lâu sợ bay mùi,NEU,3
Tạm ổn so với giá Tiền,NEU,3
K đúng sản phẩm,NEG,1
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng hơi chậm,NEU,3
Giao nhầm sz.vải đc,NEU,3
"Chất vải ko thể xấu hơn đc nữa, 0 sao",NEG,1
Phom to,NEU,3
Tiền sao hàng vậy,NEG,1
Mua tăg 1 size sẽ đẹp hơn ♥,NEU,3
Quần hội rộng,NEU,3
Chân váy hơi rộng ạ,NEU,3
Đóng gói sản phẩm bằng túi ni lông mỏng nên khi cắt bị cắt vào áo,NEU,3
Ship mất quá,NEU,3
"Tuy nhiên, lai áo may ko đều",NEG,2
Ship nhầm 2 đôi 43 luôn . nhưng ko sao để mang luôn khỏi tặng :)),NEU,3
Giao hàng quá nhanh luôn ạ,POS,4
Nhưng m đã ghi là chọn hồng chứ kp hồng đậm mà lại gửi hồng đậm cho m,NEG,1
Áo màu vàng chất vải khác và mỏng hơn,NEG,2
"Áo ko dc đẹp lắm , chữ in xấu",NEG,1
Giao đúng hàng,NEU,3
Hàng rất tốt,POS,5
"Chất cứng, nóng",NEG,1
Nhung giao hang hoi cham,NEG,2
"Hàng ok nhưng đóng gói hàng chưa kỹ, bị bể 1 bịch",NEG,2
Chất vải hơi thô cứng Thời gian giao hàng nhanh,NEU,3
